Datum,28daysSmoothened,daysOfTrend
2023-04-28,15570.003571428571,20
2023-05-02,15598.345000000001,21
2023-05-03,15620.477857142858,22
2023-05-04,15638.979642857143,23
2023-05-05,15665.787857142857,24
2023-05-08,15701.345000000001,25
2023-05-09,15730.909285714286,26
2023-05-10,15757.845357142856,27
2023-05-11,15775.92142857143,28
2023-05-12,15789.900714285714,29
2023-05-15,15800.200714285715,30
2023-05-16,15811.522500000001,31
2023-05-17,15823.945000000002,32
2023-05-18,15846.91607142857,33
2023-05-19,15871.112142857144,34
2023-05-22,15891.427142857141,35
2023-05-23,15907.472142857141,36
2023-05-24,15911.49607142857,0
2023-05-25,15911.006785714286,0
2023-05-26,15917.951071428572,1
2023-05-29,15920.453214285715,2
2023-05-30,15920.942857142858,0
2023-05-31,15916.230357142855,-1
2023-06-01,15915.230357142858,0
2023-06-02,15921.918928571427,1
2023-06-05,15925.19607142857,2
2023-06-06,15932.221428571429,3
2023-06-07,15937.939642857144,4
2023-06-08,15940.353214285715,5
2023-06-09,15948.313928571428,6
2023-06-12,15958.414285714285,7
2023-06-13,15976.144285714285,8
2023-06-14,15988.636071428571,9
2023-06-15,16000.682142857142,10
2023-06-16,16015.044642857143,11
2023-06-19,16025.93642857143,12
2023-06-20,16035.808214285713,13
2023-06-21,16039.712142857143,14
2023-06-22,16042.244999999999,0
2023-06-23,16039.816785714285,-1
2023-06-26,16034.879642857142,-2
2023-06-27,16023.576071428572,-3
2023-06-28,16011.919642857143,-4
2023-06-29,16002.017142857143,-5
2023-06-30,16001.84,0
2023-07-03,16010.3725,1
2023-07-04,16019.135714285714,0
2023-07-05,16017.478928571427,-1
2023-07-06,16002.329285714286,-2
2023-07-07,15991.418214285713,0
2023-07-10,15991.744642857144,0
2023-07-11,15989.483214285714,-1
2023-07-12,15988.475,0
2023-07-13,15994.801428571429,1
2023-07-14,15998.823928571428,2
2023-07-17,16002.684285714286,3
2023-07-18,16007.524642857143,4
2023-07-19,16013.20642857143,5
2023-07-20,16017.004642857142,0
2023-07-21,16015.095357142858,-1
2023-07-24,16010.815357142856,-2
2023-07-25,16008.010714285714,-3
2023-07-26,15999.933214285715,0
2023-07-27,16007.24857142857,1
2023-07-28,16020.049642857144,2
2023-07-31,16035.181785714287,3
2023-08-01,16044.190357142856,4
2023-08-02,16050.978928571427,5
2023-08-03,16053.8475,6
2023-08-04,16057.5975,7
2023-08-07,16057.660357142857,0
2023-08-08,16051.525,-1
2023-08-09,16040.977857142858,-2
2023-08-10,16037.959285714287,-3
2023-08-11,16030.566428571428,-4
2023-08-14,16029.376071428573,0
2023-08-15,16037.9025,1
2023-08-16,16044.547142857144,2
2023-08-17,16044.680714285714,0
2023-08-18,16036.963571428572,-1
2023-08-21,16021.973571428573,-2
2023-08-22,16006.423214285713,-3
2023-08-23,15992.971071428572,-4
2023-08-24,15977.001071428573,-5
2023-08-25,15959.369999999999,-6
2023-08-28,15948.072857142857,-7
2023-08-29,15938.310714285715,-8
2023-08-30,15928.121785714286,-9
2023-08-31,15919.412142857143,-10
2023-09-01,15906.153214285714,-11
2023-09-04,15895.202857142856,-12
2023-09-05,15872.548571428571,-13
2023-09-06,15846.535000000002,-14
2023-09-07,15820.528928571428,-15
2023-09-08,15802.827142857144,-16
2023-09-11,15795.004642857142,-17
2023-09-12,15788.652857142859,-18
2023-09-13,15778.016071428572,-19
2023-09-14,15772.820714285715,0
2023-09-15,15777.05642857143,0
2023-09-18,15772.575714285715,-1
2023-09-19,15760.717142857142,-2
2023-09-20,15758.910714285714,-3
2023-09-21,15747.039642857142,-4
2023-09-22,15739.539999999999,-5
2023-09-25,15725.827142857144,-6
2023-09-26,15710.790357142858,-7
2023-09-27,15698.047142857144,-8
2023-09-28,15688.055000000002,-9
2023-09-29,15676.660714285714,-10
2023-10-02,15659.475,-11
2023-10-03,15640.322142857143,-12
2023-10-04,15621.325714285715,-13
2023-10-05,15595.52607142857,-14
2023-10-06,15570.486428571428,-15
2023-10-09,15543.207142857142,-16
2023-10-10,15524.50857142857,-17
2023-10-11,15510.925357142858,-18
2023-10-12,15496.64607142857,-19
2023-10-13,15475.75142857143,-20
2023-10-16,15457.77357142857,-21
2023-10-17,15441.096071428572,-22
2023-10-18,15417.887499999999,-23
2023-10-19,15390.896071428573,-24
2023-10-20,15358.143928571428,-25
2023-10-23,15327.668571428572,-26
2023-10-24,15294.620357142858,-27
2023-10-25,15258.857857142857,-28
2023-10-26,15223.283928571429,-29
2023-10-27,15188.38857142857,-30
2023-10-30,15150.351071428571,-31
2023-10-31,15123.153928571428,-32
2023-11-01,15100.510357142857,-33
2023-11-02,15091.157142857142,-34
2023-11-03,15088.777857142855,-35
2023-11-06,15085.867857142857,-36
2023-11-07,15079.765714285715,-37
2023-11-08,15074.159285714286,0
2023-11-09,15077.921071428571,1
2023-11-10,15083.248928571427,2
2023-11-13,15092.001785714285,3
2023-11-14,15111.437857142857,4
2023-11-15,15129.952142857144,5
2023-11-16,15153.470000000001,6
2023-11-17,15171.171428571428,7
2023-11-20,15186.932857142858,8
2023-11-21,15203.915000000003,9
2023-11-22,15231.456428571428,10
2023-11-23,15258.482857142857,11
2023-11-24,15286.261428571428,12
2023-11-27,15317.385,13
2023-11-28,15351.222142857141,14
2023-11-29,15400.078571428572,15
2023-11-30,15450.603928571427,16
2023-12-01,15504.803214285714,17
2023-12-04,15558.823928571428,18
2023-12-05,15623.183214285715,19
2023-12-06,15693.505714285715,20
2023-12-07,15761.807499999999,21
2023-12-08,15831.410357142859,22
2023-12-11,15898.237500000001,23
2023-12-12,15957.099642857143,24
2023-12-13,16013.41392857143,25
2023-12-14,16071.137499999999,26
2023-12-15,16128.2375,27
2023-12-18,16178.985714285713,28
2023-12-19,16228.695357142858,29
2023-12-20,16282.218928571428,30
2023-12-21,16330.1625,31
2023-12-22,16369.153571428573,32
2023-12-27,16404.649999999998,33
2023-12-28,16437.32642857143,34
2023-12-29,16467.057857142856,35
2024-01-02,16498.05892857143,36
2024-01-03,16520.83964285714,37
2024-01-04,16544.392142857145,38
2024-01-05,16565.80214285714,39
2024-01-08,16590.337142857144,40
2024-01-09,16616.1225,41
2024-01-10,16641.020357142857,42
2024-01-11,16654.6125,43
2024-01-12,16672.08142857143,44
2024-01-15,16680.106428571427,45
2024-01-16,16686.067857142854,0
2024-01-17,16682.445714285714,-1
2024-01-18,16679.26392857143,-2
2024-01-19,16676.62607142857,-3
2024-01-22,16673.916785714286,-4
2024-01-23,16667.940357142856,0
2024-01-24,16671.446785714284,1
2024-01-25,16676.477857142858,2
2024-01-26,16683.94785714286,3
2024-01-29,16690.743214285714,4
2024-01-30,16702.235714285714,5
2024-01-31,16707.926785714288,6
2024-02-01,16712.426428571427,7
2024-02-02,16720.66892857143,8
2024-02-05,16727.73607142857,9
2024-02-06,16738.135000000002,10
2024-02-07,16746.006785714282,11
2024-02-08,16753.585,12
2024-02-09,16759.19714285714,13
2024-02-12,16777.017142857145,14
2024-02-13,16786.429285714283,15
2024-02-14,16798.974642857145,16
2024-02-15,16810.768214285716,17
2024-02-16,16826.092500000002,18
2024-02-19,16840.465714285714,19
2024-02-20,16859.08714285714,20
2024-02-21,16873.85714285714,21
2024-02-22,16900.57964285714,22
2024-02-23,16930.852857142858,23
2024-02-26,16966.265,24
2024-02-27,17001.591428571428,25
2024-02-28,17038.951785714286,26
2024-02-29,17074.481428571427,27
2024-03-01,17114.052142857145,28
2024-03-04,17143.56107142857,29
2024-03-05,17171.828214285713,30
2024-03-06,17198.803928571426,31
2024-03-07,17230.9875,32
2024-03-08,17261.065,33
2024-03-11,17291.154642857142,34
2024-03-12,17330.657142857144,35
2024-03-13,17367.913214285712,36
2024-03-14,17404.98392857143,37
2024-03-15,17437.24857142857,38
2024-03-18,17473.345714285715,39
2024-03-19,17509.905000000002,40
2024-03-20,17548.784642857143,41
2024-03-21,17589.37107142857,0
