Ticker,Name,Exchange,Category Name,Country
G9N1.MU,GRUPO AEROP.DEL PAC.SAB B,MUN,,Germany
IT3A.DU,"AEGION CORP. A DL-,01",DUS,,Germany
32A.SG,Aegean Airlines S.A. Namens-Akt,STU,,Germany
AEU.DU,"PRYSMIAN S.P.A. EO 0,10",DUS,,Germany
AEE1.DU,AEE AHAUS-ENSCH.AG,DUS,,Germany
MTX.DU,MTU AERO ENGINES NA O.N.,DUS,Aerospace/Defense - Major Diversified,Germany
HE8.MU,"AETNA INC. DL-,01",MUN,,Germany
AO5.BE,"AEROPOSTALE INC. DL-,01",BER,,Germany
AEND.BE,AEGON NV (DEMAT.) EO-12,BER,,Germany
AEU.MU,"PRYSMIAN S.P.A. EO 0,10",MUN,,Germany
HE8.SG,AETNA INC. Registered Shares DL,STU,,Germany
AEU.SG,Prysmian S.p.A. Azioni nom. EO,STU,,Germany
JUS1.DU,AEON CO.LTD.,DUS,,Germany
AEQN.SG,AEQN.SG,STU,,Germany
S9Q.SG,Spirit Aerosystems Hldgs Inc. R,STU,,Germany
AVK1.MU,AEON STORES(HK)R.L.,MUN,,Germany
4M7A.SG,Magellan Aerospace Corp. Regist,STU,,Germany
AEI.DU,ALLGEIER SE O.N.,DUS,Information Technology Services,Germany
BE1.SG,B/E Aerospace Inc. Registered S,STU,,Germany
MTX.HA,MTU AERO ENGINES NA O.N.,HAN,Aerospace/Defense - Major Diversified,Germany
A44.BE,AENA S.A. EO 10,BER,,Germany
AES.MU,"AES CORP. DL-,01",MUN,,Germany
AEC1.DU,"AMER. EXPRESS DL -,20",DUS,Credit Services,Germany
AEND.DU,AEGON NV (DEMAT.) EO-12,DUS,,Germany
AP1.BE,"ASPEN AEROGELS DL-,00001",BER,,Germany
AEE1.BE,AEE AHAUS-ENSCH.AG,BER,,Germany
AO5.SG,"Aéropostale, Inc.",STU,,Germany
AE9.BE,AGNICO EAGLE MINES LTD.,BER,Gold,Germany
G7AB.BE,GR.AERO.D.CENT.NORT. B.,BER,,Germany
G7A.MU,GR.AERO.D.CEN.NOR.B ADR/8,MUN,,Germany
AEP.DU,"AMER. EL. PWR DL 6,50",DUS,,Germany
AETG.SG,Aeroflot-Russian Airlines PJSCR,STU,,Germany
AE6.DU,Advanced Explorations Inc.,DUS,,Germany
AEJ.BE,EXCELSIOR GOLD LTD,BER,,Germany
AEND.HM,AEGON NV (DEMAT.) EO-12,HAM,,Germany
WCP.BE,CPI AEROSTRUCTURES DL-001,BER,,Germany
R1D.BE,"AERCAP HOLDINGS EO -,01",BER,,Germany
AEC1.HA,"AMER. EXPRESS DL -,20",HAN,Credit Services,Germany
AEK.HM,"AMERICAN CAPIT.LTD DL-,01",HAM,,Germany
A44.MU,AENA S.A. EO 10,MUN,,Germany
MTX.BE,MTU AERO ENGINES NA O.N.,BER,Aerospace/Defense - Major Diversified,Germany
AEX.MU,"CHUBB LTD. SF 24,15",MUN,,Germany
GCY.SG,Aerojet Rocketdyne Hldgs Inc. R,STU,,Germany
AOO.BE,AEDIFICA S.A.,BER,,Germany
JPX.BE,"AEROVIRONMENT DL -,0001",BER,,Germany
AENF.SG,AEGON N.V. New York Shares/1 EO,STU,,Germany
0P0.SG,Aerie Pharmaceuticals Inc. Regi,STU,,Germany
AYE.BE,"AEP INDS INC. DL-,01",BER,,Germany
AJXA.DU,"AFC AJAX N.V. EO -,45",DUS,,Germany
AFO1.BE,"ASSOC. BR. FOODS LS-,0568",BER,,Germany
AFF.MU,AFF.MU,MUN,,Germany
AFF.BE,AFFYMETRIX INC.,BER,,Germany
A28.SG,Affimed N.V. Aandelen an toonde,STU,,Germany
SQY1.MU,"AFI DEVL.GDR REGS DL-,001",MUN,,Germany
AFL.DU,"AFLAC INC. DL -,10",DUS,,Germany
CUBB.SG,China Water Affairs Group Ltd.R,STU,,Germany
CUBB.BE,CHINA WAT.AFF.GRP NEW,BER,,Germany
H73.MU,AFRICA ENERGY,MUN,,Germany
G1V.SG,Coal of Africa Ltd. Registered,STU,,Germany
OWW1.SG,African Metals Corp.,STU,,Germany
AFG.MU,AMER. EAGLE OUTFITTERS,MUN,,Germany
AFL.SG,AFLAC INC. Registered Shares DL,STU,,Germany
AFR.SG,Air France-KLM S.A. Actions Por,STU,,Germany
4L1.BE,"CAMBRIA AFRI.PLC LS-,0001",BER,,Germany
1AF.BE,AFFINOR GROWERS INC.,BER,,Germany
AFF.DU,AFFYMETRIX INC.,DUS,,Germany
3A6.BE,AFRICAN GOLD GROUP INC.,BER,,Germany
AF5.SG,Akka Technologies Actions au Po,STU,,Germany
A2J.SG,A2J.SG,STU,,Germany
AFR.BE,AIR FRANCE-KLM INH. EO 1,BER,,Germany
B3Y1.BE,AF AB B FRIA,BER,,Germany
ANGA.BE,"ARBONIA AG NA.SF4,20",BER,,Germany
1AF.MU,AFFINOR GROWERS INC.,MUN,,Germany
AFO1.DE,Associated British Foods plc,GER,,Germany
AFL.BE,"AFLAC INC. DL -,10",BER,,Germany
CHIA.SG,Afkem AG,STU,,Germany
AFL.MU,"AFLAC INC. DL -,10",MUN,,Germany
BP6.BE,AFRICAN ENERGY RES.CUFS1,BER,,Germany
AF3.BE,"ASTA FUNDING INC. DL-,01",BER,,Germany
G1V.BE,COAL OF AFRICA LTD,BER,,Germany
RTZ.BE,"PAN AFRICAN RES LS -,01",BER,,Germany
CUBB.MU,CHINA WAT.AFF.GRP NEW,MUN,,Germany
AF5.MU,"AKKA TECHS INH. EO 1,53",MUN,,Germany
0AO.BE,AFRICA OPPORTUNITY FD,BER,,Germany
AFW.BE,"ALIGN TECHNOLOGY DL-,0001",BER,,Germany
1AF.DE,"Affinor Growers, Inc.",GER,,Germany
OWW1.BE,AFRICAN METALS CORP.,BER,,Germany
EMMW.BE,WEST AFRICAN MINERALS,BER,,Germany
AFS.MU,AFFILIATED MGRS GRP,MUN,,Germany
AFZ.MU,AFRICA OIL CORP.,MUN,,Germany
AF72.SG,A.G. Barr PLC Registered Shares,STU,,Germany
AFZ.SG,Africa Oil Corp. Registered Sha,STU,,Germany
AF4.BE,"HANOVER INSUR. GRP DL-,01",BER,,Germany
AFR.DU,AIR FRANCE-KLM INH. EO 1,DUS,,Germany
AFH.BE,US ECOLOGY INC. DL-01,BER,,Germany
A28.BE,"AFFIMED N.V. EO-,01",BER,,Germany
AFR.MU,AIR FRANCE-KLM INH. EO 1,MUN,,Germany
AGNA.SG,AEGON N.V.,STU,,Germany
G1V.MU,COAL OF AFRICA LTD,MUN,,Germany
AJXA.MU,"AFC AJAX N.V. EO -,45",MUN,,Germany
A28.MU,"AFFIMED N.V. EO-,01",MUN,,Germany
AFO1.MU,"ASSOC. BR. FOODS LS-,0568",MUN,,Germany
AFW.SG,ALIGN TECHNOLOGY INC. Registere,STU,,Germany
A5Y.MU,"AFFYMAX INC. DL -,01",MUN,,Germany
AFF.SG,AFF.SG,STU,,Germany
AFO1.SG,ASSOCIATED BRITISH FOODS PLC Re,STU,,Germany
AFZ.BE,AFRICA OIL CORP.,BER,,Germany
AFO1.DU,"ASSOC. BR. FOODS LS-,0568",DUS,,Germany
L60.DE,Highlight Event and Entertainment AG,GER,,Germany
IGF.SG,ECO Business-Immobilien AG,STU,,Germany
EK7.HM,AGRICULT.BNK OF CN H YC 1,HAM,,Germany
DLX.DE,Delignit AG,GER,Paper & Paper Products,Germany
D6H.DE,DATAGROUP SE,GER,Information Technology Services,Germany
CSY.DE,China BPIC Surveying Instruments AG,GER,,Germany
CRZ.DE,CR Capital Real Estate AG,GER,,Germany
COR.DE,Conwert Immobilien Invest SE,GER,,Germany
CLS1.DE,Celesio AG,GER,,Germany
C8I.DE,C-QUADRAT Investment AG,GER,,Germany
C1V.DE,mVISE AG,GER,Wireless Communications,Germany
BST.DE,Bastei Lübbe AG,GER,Publishing - Newspapers,Germany
BOSS.DE,Hugo Boss AG,GER,Textile - Apparel Clothing,Germany
BNT1.DE,EYEMAXX Real Estate AG,GER,Real Estate Development,Germany
B8A.DE,BAVARIA Industries Group AG,GER,Asset Management,Germany
AV7.DE,AVW Immobilien AG,GER,,Germany
AUS.DE,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,GER,Printed Circuit Boards,Germany
AJ91.DE,DocCheck AG,GER,Business Services,Germany
AIXA.DE,Aixtron SE,GER,Semiconductor Equipment & Materials,Germany
AGV.BE,AGIV REAL ESTATE O.N.,BER,,Germany
AGS.MU,Allgemeine Gold- und Silberscheideanstalt AG,MUN,,Germany
AG8.BE,"AGILENT TECHS INC. DL-,01",BER,,Germany
A6T.DE,artec technologies AG,GER,Electronic Equipment,Germany
93M.DE,MPH Health Care AG,GER,Drugs - Generic,Germany
63DA.DE,Deutsche Börse Aktiengesellschaft,GER,Asset Management,Germany
5BM.HM,ES! Energie Systeme AG,HAM,,Germany
5AB.DE,Asian Bamboo AG,GER,,Germany
2GB.DE,2G energy AG,GER,Diversified Machinery,Germany
1RA1.BE,ROS AGRO PLC GDR REG S 1,BER,,Germany
02P.DE,Pearl Gold AG,GER,,Germany
CIP.SG,KTM AG,STU,,Germany
LHAB.DE,Deutsche Lufthansa Aktiengesellschaft,GER,,Germany
DEX.DE,Delticom AG,GER,"Specialty Retail, Other",Germany
SCUN.DE,Schuler AG,GER,,Germany
EBGK.HM,Aleia Holding AG,HAM,,Germany
AGD.MU,"AMER. SCIENCE ENG. DL-,66",MUN,,Germany
H9W.DU,HWA AG INH.O.N.,DUS,Auto Parts,Germany
DRW8.DE,Dragerwerk AG & Co. KGaA,GER,Medical Appliances & Equipment,Germany
HHX.SG,HCI Hammonia Shipping AG,STU,,Germany
AGX.HM,AGENNIX AG I.A.,HAM,,Germany
AGE.DU,AGFA-GEVAERT N.V.,DUS,Diversified Machinery,Germany
BUF.SG,S&O AGRAR AG Inhaber-Aktien o.N,STU,,Germany
PT8.DE,Petrotec AG,GER,,Germany
4A4B.SG,Aggreko PLC Registered Shares L,STU,,Germany
H9W.DE,HWA AG,GER,Auto Parts,Germany
PSC.HM,Planar Semiconductor AG,HAM,,Germany
FO4N.BE,AGEAS SA/NV,BER,,Germany
LWD.DU,iVestos AG,DUS,,Germany
FFM.HM,Franconofurt Ag,HAM,,Germany
E4C.DE,ecotel communication ag,GER,Wireless Communications,Germany
BNR.DE,Brenntag AG,GER,Specialty Chemicals,Germany
IMO.DE,Immofinanz AG,GER,,Germany
M3B.DE,Mic AG,GER,Asset Management,Germany
ASX.BE,ASTRA AGRO LESTARI RP 500,BER,,Germany
IS8.DE,Ifa Systems Ag,GER,Healthcare Information Services,Germany
ALG.BE,ALBIS LEASING AG O.N.,BER,Wireless Communications,Germany
KB7.DE,KTG Energie AG,GER,,Germany
FYB.DE,Formycon AG,GER,Biotechnology,Germany
ALG.SG,ALBIS LEASING AG Inhaber-Aktien,STU,Wireless Communications,Germany
UP7.DE,United Power Technology AG,GER,,Germany
APQ.DU,Aquamondi AG,DUS,,Germany
MONV.SG,Novavisions AG,STU,,Germany
SVQ.MU,"SINOVAC BIOTECH DL-,001",MUN,,Germany
ILK2.SG,Investunity AG,STU,,Germany
TIN.DE,Baumot Group AG,GER,Auto Parts,Germany
CY1.DE,SBF AG,GER,,Germany
AU2.BE,AGRARIUS AG INH. O.N.,BER,,Germany
0UB.DE,UBS Group AG,GER,,Germany
INW1.DU,GROUP Business Software AG,DUS,,Germany
SBV.SG,Schwabenverlag AG,STU,,Germany
US5.DU,Ultrasonic AG,DUS,,Germany
AU2.SG,AGRARIUS AG Inhaber-Aktien o.N.,STU,,Germany
G6P.DE,Going Public Media AG,GER,Publishing - Newspapers,Germany
SWVK.DE,SolarWorld Aktiengesellschaft,GER,Diversified Utilities,Germany
AGE.MU,AGFA-GEVAERT N.V.,MUN,Diversified Machinery,Germany
SVQ.BE,"SINOVAC BIOTECH DL-,001",BER,,Germany
AGX.SG,Agennix AG i.A. Inhaber-Aktien,STU,,Germany
PQL.DE,POLIS Immobilien AG,GER,,Germany
C2J1.MU,"AGRITEK HLDGS DL-,01",MUN,,Germany
AG31.BE,APOLLO GLOBAL MAN. CL.A,BER,,Germany
SGS.DU,cash.life AG,DUS,,Germany
AGJ.BE,"AGCO CORP. DL-,01",BER,,Germany
39O.SG,Origin Agritech Ltd. Registered,STU,,Germany
OMV.DE,OMV Aktiengesellschaft,GER,,Germany
SANT.DE,S&T AG,GER,,Germany
DBAN.DE,Deutsche Beteiligungs AG,GER,Asset Management,Germany
39O.BE,"ORIGIN AGRITECH DL-,0001",BER,,Germany
DR0.DE,Deutsche Rohstoff AG,GER,Industrial Metals & Minerals,Germany
VSC.DE,4SC AG,GER,Biotechnology,Germany
BCLN.DE,Barry Callebaut AG,GER,Confectioners,Germany
0R8.BE,BK RAKYA.IND.AGRONI.RP100,BER,,Germany
CEW3.DE,HPI AG,GER,,Germany
DKG.DE,Deutsche Konsum REIT-AG,GER,,Germany
AGB1.SG,AGRANA Beteiligungs-AG Inhaber-,STU,,Germany
F3C.DE,SFC Energy AG,GER,Diversified Machinery,Germany
RSL2.DE,R. Stahl AG,GER,,Germany
CDZ.HM,Lifespot Capital AG,HAM,,Germany
G24.DE,Scout24 AG,GER,,Germany
AGX.HA,AGENNIX AG I.A.,HAN,,Germany
S4A.DE,SMT Scharf AG,GER,Railroads,Germany
MSGL.DU,MSG LIFE AG O.N.,DUS,,Germany
MCE.DE,medical columbus AG,GER,Information Technology Services,Germany
AY5.MU,AUSTRALIAN AGRICULT.,MUN,,Germany
RHO6.DE,Roche Holding AG,GER,Biotechnology,Germany
KLVI.SG,GxP German Properties AG,STU,,Germany
LUM.DU,A.I.S. AG,DUS,,Germany
HP3.DE,Ringmetall AG,GER,Asset Management,Germany
INW1.DE,GBS Software AG,GER,,Germany
PXL.DE,Pixelpark AG,GER,,Germany
DBAN.MU,Deutsche Beteiligungs AG Ord,MUN,Asset Management,Germany
T3T1.DE,Seven Principles AG,GER,,Germany
US5.DE,Ultrasonic AG,GER,,Germany
ART.DE,Artnet AG,GER,,Germany
OBK.SG,Oberbank AG,STU,,Germany
SUL1.DE,Sulzer Ltd,GER,Diversified Machinery,Germany
S4K.DE,SHF Communication Technologies AG,GER,,Germany
BLON.DE,Bâloise Holding AG,GER,Property & Casualty Insurance,Germany
0AL.BE,AGILE THERAPEUTIC.DL-0001,BER,,Germany
UHRN.DE,The Swatch Group AG,GER,Jewelry Stores,Germany
HYQ.DE,Hypoport AG,GER,Internet Information Providers,Germany
SK1A.DE,SKW Stahl-Metallurgie Holding AG,GER,Chemicals - Major Diversified,Germany
EMQ.DE,emQtec AG,GER,Rubber & Plastics,Germany
AGR.MU,AGROB Immobilien AG,MUN,,Germany
EK7.BE,AGRICULT.BNK OF CN H YC 1,BER,,Germany
KUB1.SG,Konsortium AG,STU,,Germany
7KT.BE,KTG AGRAR SE,BER,,Germany
N0GA.MU,"NEWAG SA A,B,C ZY -,25",MUN,,Germany
LSPP.DE,Chocoladefabriken Lindt & Sprüngli AG,GER,Confectioners,Germany
PM5V.DU,Pharm - Net AG,DUS,,Germany
AGR3.MU,AGROB Immobilien AG,MUN,,Germany
HWSA.DE,Metric Mobility Solutions AG,GER,,Germany
S26.DU,Pyrolyx AG,DUS,,Germany
AGU.DU,AGRIUM INC.,DUS,,Germany
RAW.DE,Raiffeisen Bank International AG,GER,,Germany
HMU.DE,Hms Bergbau Ag,GER,,Germany
CY1K.DE,SBF AG,GER,,Germany
VROS.DE,Verianos Real Estate AG,GER,,Germany
BJ2.BE,CCP TECHS LTD,BER,,Germany
VBHK.DE,VBH Holding AG,GER,,Germany
NTG.DE,Nabaltec AG,GER,Chemicals - Major Diversified,Germany
VBK.DE,VERBIO Vereinigte BioEnergie AG,GER,Diversified Utilities,Germany
BUF.DU,Sächsische & Oldenburgische Agrar Aktiengesellschaft,DUS,,Germany
BBZA.DE,BB Biotech AG,GER,,Germany
SWJ.DE,Swisscom AG,GER,Wireless Communications,Germany
GFIN.DE,Georg Fischer AG,GER,Diversified Machinery,Germany
TC1.DE,Tele Columbus AG,GER,,Germany
DBAN.DU,Deutsche Beteiligungs AG Ord,DUS,Asset Management,Germany
DRN.SG,DRN.SG,STU,,Germany
ALG.MU,ALBIS LEASING AG O.N.,MUN,Wireless Communications,Germany
ALG.HA,ALBIS LEASING AG O.N.,HAN,Wireless Communications,Germany
O3P.DE,Oesterreichische Post AG,GER,,Germany
1PL.HM,Powerland AG,HAM,,Germany
RZU.BE,SUMMARECON RP 500,BER,,Germany
VG8.DE,Varengold Bank AG,GER,Money Center Banks,Germany
CHA.BE,"CHAODA MODERN AGR. HD-,10",BER,,Germany
8S9.DE,Snowbird AG,GER,,Germany
DBAN.BE,Deutsche Beteiligungs AG Ord,BER,Asset Management,Germany
GTK.DE,Tonkens Agrar AG,GER,Farm Products,Germany
AGU.MU,AGRIUM INC.,MUN,,Germany
CQT.BE,"CHINA AGROTECH HD-,10",BER,,Germany
OFL.HM,OFL AnlagenLeasing AG,HAM,,Germany
DPWA.DE,Deutsche Post AG,GER,Air Delivery & Freight Services,Germany
FGT.DE,Fenghua SoleTech AG,GER,,Germany
PZS.DE,Scherzer & Co. AG,GER,Conglomerates,Germany
A1G.DE,American Airlines Group Inc.,GER,,Germany
AGR.SG,AGROB Immobilien AG Inhaber-Sta,STU,,Germany
HEIU.DE,HeidelbergCement AG,GER,,Germany
ARO.DE,Arcandor AG,GER,Department Stores,Germany
N2F.DE,NanoFocus AG,GER,Scientific & Technical Instruments,Germany
HBH.DE,Hornbach Holding AG & Co. KGaA,GER,,Germany
IHA.MU,CHINA AGRI INDS HLD.,MUN,,Germany
EBO.DE,Erste Group Bank AG,GER,,Germany
SCO.DE,Cybits Holding AG,GER,,Germany
MNSN.DE,Micronas Semiconductor Holding AG,GER,,Germany
H9W.MU,HWA AG INH.O.N.,MUN,Auto Parts,Germany
AG8.DU,"AGILENT TECHS INC. DL-,01",DUS,,Germany
AGJ.MU,"AGCO CORP. DL-,01",MUN,,Germany
1COV.DE,Covestro Aktiengesellschaft,GER,,Germany
L1AK.HM,Lena Beteiligungs AG,HAM,,Germany
AGX.DU,AGENNIX AG I.A.,DUS,,Germany
M7C.DU,Minaya Capital AG,DUS,,Germany
MSGL.HM,msg life ag,HAM,,Germany
MU4.SG,m4e AG Inhaber-Aktien o.N.,STU,Entertainment - Diversified,Germany
G2A.DE,Galenica Ltd.,GER,,Germany
N1M.DE,net mobile AG,GER,,Germany
AGE.SG,AGFA-GEVAERT N.V. Actions au Po,STU,Diversified Machinery,Germany
FO4N.HM,AGEAS SA/NV,HAM,,Germany
AGR3.SG,AGROB Immobilien AG Inhaber-Vor,STU,,Germany
NAB.HM,NABAG Anlage- Und Beteiligungs AG,HAM,,Germany
MSGL.MU,MSG LIFE AG O.N.,MUN,,Germany
BUF.HM,S+O AGRAR AG O.N.,HAM,,Germany
B9V.HM,Bavaria Venture Capital & Trade AG,HAM,,Germany
SE3.HM,Smart Equity AG,HAM,,Germany
SZ5.DU,Deutsche Geothermische Immobilien AG,DUS,,Germany
RAR.DU,Agrar Invest Romania AG,DUS,,Germany
M12.DE,M1 Beauty AG,GER,,Germany
B7E.DE,Blue Cap AG,GER,Asset Management,Germany
UHR.DE,The Swatch Group AG,GER,Jewelry Stores,Germany
HG1.DE,HOMAG Group AG,GER,Diversified Machinery,Germany
H5E.DE,HELMA Eigenheimbau Aktiengesellschaft,GER,Residential Construction,Germany
M7U.DE,m-u-t AG,GER,Scientific & Technical Instruments,Germany
HRPK.DE,7C Solarparken AG,GER,,Germany
WNJ.BE,"AGRITERRA LTD. LS -,001",BER,,Germany
EK7.SG,"Agricult. Bk of China, The Regi",STU,,Germany
AGB1.BE,AGRANA BET.AG INH.,BER,,Germany
H9W.BE,HWA AG INH.O.N.,BER,Auto Parts,Germany
RZU.MU,SUMMARECON RP 500,MUN,,Germany
HIW.MU,AG Fuer Historische Wertpapiere,MUN,,Germany
GTK.HM,TONKENS AGRAR AG,HAM,,Germany
DAIC.DE,Daimler AG,GER,,Germany
AGX.MU,AGENNIX AG I.A.,MUN,,Germany
S4F.SG,"Sino Agro Food, Inc.",STU,,Germany
BHEK.HM,Aves One AG,HAM,,Germany
TAV.HM,Trade & Value AG,HAM,,Germany
AGL.BE,"AGREE RLTY CORP. DL-,0001",BER,,Germany
AU2.DE,Agrarius AG,GER,,Germany
AG8.MU,"AGILENT TECHS INC. DL-,01",MUN,,Germany
A7A.DE,FinLab AG,GER,Asset Management,Germany
HENE.SG,Henkel AG & Co. KGaA,STU,,Germany
A8P.BE,"AGILE GRP HLDG.LTD.HD-,10",BER,,Germany
A8N.SG,aovo Touristik AG,STU,,Germany
GTK.BE,TONKENS AGRAR AG,BER,Farm Products,Germany
0NF.DE,New Age Farm Inc.,GER,,Germany
B8F.DE,Biofrontera AG,GER,Biotechnology,Germany
UHRA.DE,The Swatch Group AG,GER,,Germany
B5SK.DE,Cinemedia AG,GER,,Germany
1Z3.SG,Hochdorf Holding AG,STU,,Germany
ECF.DE,Ecommerce Alliance AG,GER,,Germany
GKS.DE,GK Software AG,GER,Technical & System Software,Germany
ALG.DU,ALBIS LEASING AG O.N.,DUS,Wireless Communications,Germany
BWB.DE,Baader Bank Aktiengesellschaft,GER,Investment Brokerage - National,Germany
AG31.SG,Apollo Global Management LLC Re,STU,,Germany
SVQ.DU,"SINOVAC BIOTECH DL-,001",DUS,,Germany
WL6.DE,Wilex AG,GER,Biotechnology,Germany
DBAN.SG,Deutsche Beteiligungs AG Ord,STU,Asset Management,Germany
IFXN.DE,Infineon Technologies AG,GER,,Germany
AGJ.SG,AGCO CORP. Registered Shares DL,STU,,Germany
A5A.DE,asknet AG,GER,,Germany
I3C.HM,Innovativ Capital AG,HAM,,Germany
WAF.DE,Siltronic AG,GER,,Germany
SAHA.SG,Sachsenmilch AG,STU,,Germany
HEN1.SG,Henkel AG & Co. KGaA,STU,,Germany
I8CK.HM,independent capital AG,HAM,,Germany
GBRA.DE,Geberit AG,GER,,Germany
RCMN.DE,RCM Beteiligungs AG,GER,,Germany
ALG.DE,Albis Leasing AG,GER,Wireless Communications,Germany
5N91.BE,"AGUIA RES LTD AD-,20",BER,,Germany
CU1.DE,CHORUS Clean Energy AG,GER,,Germany
AGE.BE,AGFA-GEVAERT N.V.,BER,Diversified Machinery,Germany
WIB.HM,WIENERBERGER,HAM,,Germany
AJ81.SG,Agenus Inc. Registered Shares D,STU,,Germany
1RA1.SG,Ros Agro PLC,STU,,Germany
SVQ.SG,Sinovac Biotech Ltd. Registered,STU,,Germany
ILK1.SG,Investunity AG,STU,,Germany
CQT.MU,"CHINA AGROTECH HD-,10",MUN,,Germany
AGH.BE,"ALLEGIANT TRAVEL DL-,001",BER,,Germany
GA2.HM,GBS Asset Management AG,HAM,,Germany
GRF.DE,Greiffenberger AG,GER,,Germany
CFC.DE,UET United Electronic Technology AG,GER,Conglomerates,Germany
F2Y.DE,F24 AG,GER,,Germany
SMNK.DE,Wild Bunch AG,GER,,Germany
EBS.HM,Elbstein AG,HAM,,Germany
R1T.DE,Realtime Technology AG,GER,,Germany
M7T.HM,MTM-Holding AG,HAM,,Germany
FO4N.HA,AGEAS SA/NV,HAN,,Germany
VUA.DU,Deutsche Biotech Innovativ AG,DUS,,Germany
SRWA.SG,Sattler & Partner AG,STU,,Germany
BUF.BE,S+O AGRAR AG O.N.,BER,,Germany
AGV.HM,AGIV REAL ESTATE O.N.,HAM,,Germany
7KT.DU,KTG AGRAR SE,DUS,,Germany
AGJ.DE,AGCO Corporation,GER,,Germany
FFM.SG,Franconofurt Ag,STU,,Germany
5RP.HM,KENA Verwaltungs AG,HAM,,Germany
2AG.BE,AGUNG PODOMORO LAND RP100,BER,,Germany
DMRE.DE,DEMIRE Deutsche Mittelstand Real Estate AG,GER,,Germany
4OQ.MU,"AMER.CAPITAL AGY DL -,01",MUN,,Germany
FMEN.DE,Fresenius Medical Care AG & Co. KGAA,GER,,Germany
D7S.DE,Matica Technologies AG,GER,,Germany
BGZ.HM,Smart Grids AG,HAM,,Germany
BWO.DE,BUWOG AG,GER,,Germany
T3T.DE,Seven Principles AG,GER,,Germany
IHA.SG,China Agri Inds Hldgs Ltd. Regi,STU,,Germany
PBY.DE,publity AG,GER,,Germany
LUM.SG,a.i.s. AG Inhaber-Aktien o.N.,STU,,Germany
FO4N.DE,ageas SA/NV,GER,,Germany
SCI.HM,SCI AG,HAM,,Germany
AY5.BE,AUSTRALIAN AGRICULT.,BER,,Germany
ASX.MU,ASTRA AGRO LESTARI RP 500,MUN,,Germany
LUM.BE,A.I.S. AG,BER,,Germany
T1L.DE,S IMMO AG,GER,,Germany
MDQ.HM,MediNavi AG,HAM,,Germany
ALG.HM,ALBIS LEASING AG O.N.,HAM,,Germany
AG6.BE,"ALLOT COMMUNICAT. DL-,01",BER,,Germany
MU4.BE,M4E AG INH. O.N.,BER,Entertainment - Diversified,Germany
4G3A.MU,"GOLDEN AGRI-RES DL-,025",MUN,,Germany
IFM.DE,IFM Immobilien AG,GER,,Germany
AGE.DE,Agfa-Gevaert N.V.,GER,Diversified Machinery,Germany
FO4N.SG,AGEAS SA/NV Actions Nominatives,STU,,Germany
LO24.DE,Lotto24 AG,GER,,Germany
ELB.DE,elumeo SE,GER,Diversified Utilities,Germany
MU4.DU,M4E AG INH. O.N.,DUS,Entertainment - Diversified,Germany
DWNN.DE,Deutsche Wohnen AG,GER,,Germany
PHBN.DE,Sonova Holding AG,GER,Medical Appliances & Equipment,Germany
TUIJ.DE,TUIJ.DE,GER,,Germany
KSC.DE,KPS AG,GER,Business Services,Germany
V33.DE,Vtion Wireless Technology AG,GER,,Germany
NC5A.DE,NorCom Information Technology AG,GER,Business Services,Germany
IWB.DE,ISARIA Wohnbau AG,GER,,Germany
SLL.DE,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,GER,Oil & Gas Equipment & Services,Germany
MSGL.SG,msg life ag Inhaber-Aktien o.N.,STU,,Germany
WIB.MU,WIENERBERGER,MUN,,Germany
BEIA.DE,Beiersdorf AG,GER,,Germany
MSGL.DE,msg life ag,GER,,Germany
SMWN.DE,SM Wirtschaftsberatungs AG,GER,,Germany
NAK.HM,NAK Stoffe AG,HAM,,Germany
HXCK.DE,Ernst Russ AG,GER,,Germany
CHA.MU,"CHAODA MODERN AGR. HD-,10",MUN,,Germany
LIO1.DE,Sygnis AG,GER,Medical Laboratories & Research,Germany
CB7.DU,Solvesta AG,DUS,,Germany
MUX.DE,mutares AG,GER,Asset Management,Germany
FO4N.MU,AGEAS SA/NV,MUN,,Germany
BNN.DE,B.R.A.I.N. Biotechnology Research and Information Network AG,GER,,Germany
0EK2.DU,Ekotechnika AG,DUS,,Germany
FLA.DE,FinTech Group AG,GER,,Germany
BFI.BE,BERLINER AG F. BETEILIG.,BER,,Germany
GTK.SG,Tonkens Agrar AG Inhaber-Aktien,STU,Farm Products,Germany
KCC.DE,Cashcloud Holding AG,GER,,Germany
PBB.DE,Deutsche Pfandbriefbank AG,GER,,Germany
3VZ1.DE,FilmConfect AG,GER,,Germany
FO4N.DU,AGEAS SA/NV,DUS,,Germany
LUM.MU,A.I.S. AG,MUN,,Germany
SHT.MU,SCHLOTT GRUPPE AG O.N.,MUN,,Germany
TTR1.DE,Technotrans AG,GER,Business Equipment,Germany
WIB.SG,WIENERBERGER AG Inhaber-Aktien,STU,,Germany
H9O1.DE,HumanOptics AG,GER,,Germany
G5A.SG,AGT Food and Ingredients Inc. R,STU,,Germany
JZ1.SG,SWL Sustainable Wealth Lab AG,STU,,Germany
DG6.HM,Dg Gruppe Ag,HAM,,Germany
AZ2.DE,Andritz AG,GER,,Germany
AGU.BE,AGRIUM INC.,BER,,Germany
7KT.HM,KTG AGRAR SE,HAM,,Germany
